,Unnamed: 0.1,Unnamed: 0,createTimeISO,Likes,text,uniqueId,videoWebUrl,Sentiment,Sentiment_category
194,194,228,2024-08-01,0,place order,hlasekazi_07,https://www.tiktok.com/@rhode/video/7397829701697424671,0.0,Neutral
195,195,229,2024-07-31,2,pop others countries please rhode skin hailey bieber sephora,penelope.castro03,https://www.tiktok.com/@rhode/video/7397829701697424671,0.0,Neutral
196,196,234,2024-07-31,1,first girl,julia_isabella._,https://www.tiktok.com/@rhode/video/7397829701697424671,0.25,Positive
197,197,235,2024-07-31,1,need glazing milk,mia.ria7,https://www.tiktok.com/@rhode/video/7397829701697424671,0.0,Neutral
198,198,236,2024-07-31,4,need sunscreen far important step skincare routine spf texture look glazing milk,hannasny,https://www.tiktok.com/@rhode/video/7397829701697424671,0.25,Positive
199,199,237,2024-07-31,2,glazing milk favorite step routine,arlynna_km,https://www.tiktok.com/@rhode/video/7397829701697424671,0.5,Strongly Positive
200,200,239,2024-08-04,0,please make face mask,natalexy33,https://www.tiktok.com/@rhode/video/7397829701697424671,0.0,Neutral
201,201,241,2024-08-01,0,restockk,cloudy8188,https://www.tiktok.com/@rhode/video/7398218317787368735,0.0,Neutral
202,202,243,2024-07-31,974,need unionize return jelly bean,simplyshaq,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
203,203,244,2024-07-31,527,please need rhode sephora,miaardgs,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
204,204,245,2024-07-31,254,pls bring back strawberry glaze passion fruit,olivia.beltrano,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
205,205,246,2024-07-31,54,salty tan watermelon peptide treatment restock,jackie.spamz12,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
206,206,247,2024-07-31,303,need jelly bean lip treatment,glennaxyc,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
207,207,248,2024-07-31,30,want jelly bean duo sprinkle,aestheticlifestyle.16,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
208,208,249,2024-07-31,18,staying limited,emily111111,https://www.tiktok.com/@rhode/video/7397831957498891550,-0.07142857142857142,Neutral
209,209,250,2024-07-31,106,definitely duo jellybean lip gloss sprinkle itll best duo well jellybean back thank sprinkle website,user3618012093324,https://www.tiktok.com/@rhode/video/7397831957498891550,0.3333333333333333,Positive
210,210,251,2024-07-31,110,goodness yay thank hearing us listening us queen wait try shade,angelina.antoine,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
211,211,252,2024-07-31,13,thought nyc exclusive,ash091721,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
212,212,253,2024-07-31,4,worldwide shipping pls hailey girl god sake,keyratira,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
213,213,254,2024-07-31,14,girl stood day line hours blocked,briinvxs,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
214,214,255,2024-07-31,8,way excited,thehotgirllifestyle,https://www.tiktok.com/@rhode/video/7397831957498891550,0.375,Positive
215,215,256,2024-07-31,5,fav shade,bellaswan246,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
216,216,258,2024-07-31,3,sparkly,.jade.evans,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
217,217,259,2024-07-31,45,girl shitting right wan na pay shipping ugh,sandrragomez,https://www.tiktok.com/@rhode/video/7397831957498891550,0.042857142857142844,Neutral
218,218,260,2024-07-31,1,yayy birthday gift,wowzersabby,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
219,219,261,2024-07-31,0,jodielouise,livpirie,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
220,220,262,2024-07-31,3,pretty shade,janettedais,https://www.tiktok.com/@rhode/video/7397831957498891550,0.25,Positive
221,221,263,2024-07-31,19,get jellybean stock,yeseniaott,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
222,222,264,2024-07-31,19,jelly bean please,alexandracruzz,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
223,223,265,2024-07-31,26,bring back jelly bean ans strawberry glaze,.victoriassecrettangel,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
224,224,266,2024-07-31,10,jelly bean lip tint plz,nayamachuca,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
225,225,268,2024-07-31,3,absolute dream,alejandraxmrll,https://www.tiktok.com/@rhode/video/7397831957498891550,0.2,Positive
226,226,269,2024-07-31,2,amelianash acc anymore,eimaanjaleel,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
227,227,270,2024-08-01,1,god thank much rhode guys best,user3618012093324,https://www.tiktok.com/@rhode/video/7397831957498891550,0.6,Strongly Positive
228,228,271,2024-07-31,3,restock salty tan sleepy girl duo please,sourpatchkids07,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
229,229,272,2024-07-31,1,need sprinkle jellybean combo,hanachiimarii,https://www.tiktok.com/@rhode/video/7397831957498891550,0.0,Neutral
230,230,274,2024-08-01,1,ordered love existing shades peptide lip tints,amry5100,https://www.tiktok.com/@rhode/video/7398218065583885599,0.5,Strongly Positive
231,231,276,2024-08-01,0,stunning,sleepygoose,https://www.tiktok.com/@rhode/video/7398218065583885599,0.5,Strongly Positive
232,232,277,2024-08-01,0,perfection,jessicadspaixao,https://www.tiktok.com/@rhode/video/7398218065583885599,0.0,Neutral
233,233,278,2024-07-29,4,pls make makeup bag,elliee.reed,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
234,234,281,2024-07-28,2,lip liner,your_n.1_comfort,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
235,235,284,2024-07-28,2,thats music,ketabugadze,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
236,236,286,2024-07-29,0,love look,scrtlfstyl,https://www.tiktok.com/@rhode/video/7396742478075923755,0.5,Strongly Positive
237,237,288,2024-07-28,1,white pink packaging,nessa34781,https://www.tiktok.com/@rhode/video/7396742478075923755,-0.05,Neutral
238,238,289,2024-07-28,1,please bring back passion fruit jelly,nessa34781,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
239,239,290,2024-07-28,1,bring back white pink packaging,nessa34781,https://www.tiktok.com/@rhode/video/7396742478075923755,-0.03333333333333333,Neutral
240,240,293,2024-07-28,2,need find rhode produts asap,user092847524,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
241,241,294,2024-07-28,1,tercera,1dk.stefy,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
242,242,295,2024-07-28,3,pls bring back salty tan,itsslxah,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
243,243,298,2024-07-28,1,pretty,cruxhedcherry,https://www.tiktok.com/@rhode/video/7396742478075923755,0.25,Positive
244,244,299,2024-07-28,1,hi,straykidslover244,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
245,245,300,2024-07-28,2,rhode skin hailey bieber sephora,penelope.castro03,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
246,246,301,2024-07-28,2,pierwsza,r.e.m.comm,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
247,247,303,2024-07-30,1,start relying customer emails ignoring weeks multiple complaints instagram saying awful customer service,nico_april_,https://www.tiktok.com/@rhode/video/7396742478075923755,-0.5,Negative
248,248,304,2024-07-29,2,package month,amirahh.otulanaa,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
249,249,305,2024-07-28,1,please want salty tan,2rr.03,https://www.tiktok.com/@rhode/video/7396742478075923755,0.0,Neutral
250,250,306,2024-07-29,0,blush choked please check post appreciating social media feed,marketing.with.m,https://www.tiktok.com/@rhode/video/7396742478075923755,0.03333333333333333,Neutral
251,251,307,2024-07-29,303,rhode phone case soft pink,ohdiormodel,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
252,252,308,2024-07-30,21,wish scent pls create lip tint scent,user673829261,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
253,253,309,2024-07-29,78,please make mint lip treatment,luvleyhannae,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
254,254,310,2024-07-31,5,rhod cases sizes beg,rhodegirlyy,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
255,255,312,2024-07-30,8,love shortcake lippie perfect glossy pink,_annvaz,https://www.tiktok.com/@rhode/video/7397182370798980383,0.4666666666666666,Positive
256,256,313,2024-08-01,6,rhode never reply fans comments tagged videos,pinkmakeupera,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
257,257,314,2024-08-02,2,feel like money could scented,amanda9720070,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
258,258,315,2024-08-01,3,bring back jelly bean pls,cass.lauria,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
259,259,316,2024-07-29,3,need road kuwait,babylemon236,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
260,260,317,2024-07-29,2,want,maggieebeauty,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
261,261,318,2024-08-01,1,yes pretty please cherry top,_josiesglam,https://www.tiktok.com/@rhode/video/7397182370798980383,0.375,Positive
262,262,319,2024-07-30,2,vibes,glow_with_vee,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
263,263,320,2024-07-29,2,live rhode much,gabriela_.7774,https://www.tiktok.com/@rhode/video/7397182370798980383,0.16818181818181818,Positive
264,264,321,2024-07-29,1,craved,iam_soid11,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
265,265,324,2024-08-04,1,ordered phone case matching lip tint,4.ever.kristene,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
266,266,325,2024-08-02,1,need work pr team asap,rayahnafraijo,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
267,267,326,2024-07-29,8,make soft pink one pls,ohdiormodel,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
268,268,331,2024-08-01,0,ice cream,cindy78579,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
269,269,332,2024-08-01,0,bought phone case forgot buy lip glaze,falcongriffith,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
270,270,333,2024-07-30,0,shortcake yummy,anothergirlsdiary,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
271,271,334,2024-08-01,1,ugh yes pls,echoraphael,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
272,272,335,2024-08-02,0,jellybean strawberry,jday89,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
273,273,336,2024-07-30,0,please iphone case lip gloss keep ice cream,marijanasedlak,https://www.tiktok.com/@rhode/video/7397182370798980383,0.0,Neutral
274,274,337,2024-07-29,18,rhode make salty tan unlimited shade please,mwounie,https://www.tiktok.com/@rhode/video/7397141323590929694,0.0,Neutral
275,275,339,2024-07-29,2,rhode make phone case iphone pro love products,goofygoober0828,https://www.tiktok.com/@rhode/video/7397141323590929694,0.5,Strongly Positive
276,276,340,2024-07-29,6,mom ordered skincare kit blush lip balmso excited,_victoriacrijanovschi,https://www.tiktok.com/@rhode/video/7397141323590929694,0.375,Positive
277,277,342,2024-07-29,4,shades mix together get colour similiar sprinkle blush,danah.ec,https://www.tiktok.com/@rhode/video/7397141323590929694,0.0,Neutral
278,278,344,2024-07-29,4,luv rhode early,theyluv_biscut,https://www.tiktok.com/@rhode/video/7397141323590929694,0.1,Positive
279,279,345,2024-07-29,1,whos mesmerizing,ariana_jennyy,https://www.tiktok.com/@rhode/video/7397141323590929694,0.3,Positive
280,280,346,2024-07-29,1,spicy marg gorgeous,sonakaz,https://www.tiktok.com/@rhode/video/7397141323590929694,0.7,Strongly Positive
281,281,348,2024-07-29,0,wanted order could someone reply takes heavy makeup applying,ssupersssecretprivv,https://www.tiktok.com/@rhode/video/7397141323590929694,-0.2,Negative
282,282,349,2024-07-29,0,rhode skin come denmark portugal please,tecassofia,https://www.tiktok.com/@rhode/video/7397141323590929694,0.0,Neutral
283,283,350,2024-08-01,0,looks stunning,adjanitings,https://www.tiktok.com/@rhode/video/7397141323590929694,0.5,Strongly Positive
284,284,351,2024-07-30,0,love skin,favouritemiller0,https://www.tiktok.com/@rhode/video/7397141323590929694,0.5,Strongly Positive
285,285,354,2024-07-29,2,never got order confirmation email order placed days ago sos pls help,pinotmoir,https://www.tiktok.com/@rhode/video/7397141323590929694,0.0,Neutral
286,286,362,2024-07-29,1,early likes,yk_its_sabrina,https://www.tiktok.com/@rhode/video/7397141323590929694,0.1,Positive
287,287,363,2024-07-30,0,hm,hudasaad65,https://www.tiktok.com/@rhode/video/7397141323590929694,0.0,Neutral
288,288,364,2024-07-29,3,launch pimple stickers sprinkle lip contour hailey bieber rhode skin,penelope.castro03,https://www.tiktok.com/@rhode/video/7397141323590929694,0.0,Neutral
289,289,366,2024-07-29,2,check dm,mariahs.spam6,https://www.tiktok.com/@rhode/video/7397141323590929694,0.0,Neutral
290,290,367,2024-08-01,18,ok bring back jellybean thx,preasaurus,https://www.tiktok.com/@rhode/video/7397947439979810078,0.25,Positive
291,291,370,2024-08-01,6,never got hands jellybean pls make core product well,dojaewoo,https://www.tiktok.com/@rhode/video/7397947439979810078,0.0,Neutral
292,292,371,2024-08-01,9,jelly bean would match perfectly btw,mytearsricoshit,https://www.tiktok.com/@rhode/video/7397947439979810078,1.0,Strongly Positive
293,293,372,2024-07-30,7,love guys sm,evarankiin,https://www.tiktok.com/@rhode/video/7397228467185536286,0.5,Strongly Positive
294,294,373,2024-07-30,2,texting sister skin brc bought months ago changed skin love need buy rest line def became rhode fan,damarismontoyam,https://www.tiktok.com/@rhode/video/7397228467185536286,0.5,Strongly Positive
295,295,376,2024-08-01,0,beautiful blu,thee_way1,https://www.tiktok.com/@rhode/video/7397228467185536286,0.85,Strongly Positive
296,296,377,2024-07-30,0,please ship denmark,kristinerr_,https://www.tiktok.com/@rhode/video/7397228467185536286,0.0,Neutral
297,297,378,2024-07-30,0,stunning wish shipped new zealand,fitness.richness,https://www.tiktok.com/@rhode/video/7397228467185536286,0.3181818181818182,Positive
298,298,379,2024-07-30,0,blu good,amelia14785,https://www.tiktok.com/@rhode/video/7397228467185536286,0.7,Strongly Positive
299,299,380,2024-07-30,0,full pocket blush set back stock ta set alarm need asap,xoxomajbritte,https://www.tiktok.com/@rhode/video/7397228467185536286,0.175,Positive
300,300,381,2024-07-30,0,want strawberry glaze,oddenoughh,https://www.tiktok.com/@rhode/video/7397228467185536286,0.0,Neutral
301,301,383,2024-07-31,0,magic,user389241309,https://www.tiktok.com/@rhode/video/7397228467185536286,0.5,Strongly Positive
302,302,384,2024-07-30,1,please get reply,l1zaa_5315,https://www.tiktok.com/@rhode/video/7397228467185536286,0.0,Neutral
303,303,385,2024-07-30,2,first plis say hi,mina.sherko,https://www.tiktok.com/@rhode/video/7397228467185536286,0.25,Positive
304,304,386,2024-07-30,2,need salty tan please,2rr.03,https://www.tiktok.com/@rhode/video/7397228467185536286,0.0,Neutral
305,305,395,2024-07-30,2,launch pimple stickers sprinkle lip contour pop others countries please rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7397228467185536286,0.0,Neutral
306,306,397,2024-07-30,3,answer emails emailing emailing since july nd rhode skin hailey bieber,madalinemmurray,https://www.tiktok.com/@rhode/video/7397228467185536286,0.0,Neutral
307,307,398,2024-07-30,2,order weeks ago still hasnt shipped,sarbear_30,https://www.tiktok.com/@rhode/video/7397228467185536286,0.0,Neutral
308,308,399,2024-08-01,0,remember thank mother pat mcgrath showing hailey palm trick,mariakelsi3,https://www.tiktok.com/@rhode/video/7397228467185536286,0.0,Neutral
309,309,400,2024-07-31,6,europe needs rhode,dkhomersimpsons,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
310,310,401,2024-07-31,6,salty tan restock plz,ajackieee,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
311,311,402,2024-07-31,3,summer dreams,maggieebeauty,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
312,312,404,2024-07-31,1,relaxing,rmc._10,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
313,313,405,2024-07-31,1,love products much,theitgirl080,https://www.tiktok.com/@rhode/video/7397599688423132447,0.35,Positive
314,314,406,2024-07-31,0,need rhode switzerland,swt.dianaaa,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
315,315,407,2024-07-31,0,need brand sephora please,dianamps1004,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
316,316,415,2024-07-31,0,package coming pleaswwsrree,stephaniesjsnsjjcnsjajx,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
317,317,416,2024-07-31,0,yo fami got eminent proposal yousend dmand see youd like give shot,successful_kelvin_fx,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
318,318,417,2024-07-31,2,hailey bieber rhode skin launch pimple stickers sprinkle lip contour please,penelope.castro03,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
319,319,418,2024-07-31,1,anyone know moisturizing,sofialinnhts,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
320,320,419,2024-08-01,1,bring back jelly bean,hauls5660,https://www.tiktok.com/@rhode/video/7397599688423132447,0.0,Neutral
321,321,420,2024-07-31,2,beautiful blu news case news lips tints hailey bieber rhode skin,penelope.castro03,https://www.tiktok.com/@rhode/video/7397599688423132447,0.85,Strongly Positive
322,322,422,2024-08-02,1,toasted teddy restocked,mckinzieac,https://www.tiktok.com/@rhode/video/7397507177381973279,0.0,Neutral
323,323,423,2024-08-01,1,toasted teddy looks good,daniellaloveslittlekids,https://www.tiktok.com/@rhode/video/7397507177381973279,0.7,Strongly Positive
324,324,424,2024-07-31,1,immediately trying,thehennaali,https://www.tiktok.com/@rhode/video/7397507177381973279,0.0,Neutral
325,325,425,2024-07-30,2,please ship turkey gon na cry,iremisko1,https://www.tiktok.com/@rhode/video/7397507177381973279,0.0,Neutral
326,326,426,2024-07-30,3,wow,hllammers,https://www.tiktok.com/@rhode/video/7397507177381973279,0.1,Positive
327,327,428,2024-07-30,1,need try,anothergirlsdiary,https://www.tiktok.com/@rhode/video/7397507177381973279,0.0,Neutral
328,328,429,2024-07-30,2,skin,favouritemiller0,https://www.tiktok.com/@rhode/video/7397507177381973279,0.0,Neutral
329,329,431,2024-07-30,1,trying immediately,_allurella,https://www.tiktok.com/@rhode/video/7397507177381973279,0.0,Neutral
330,330,434,2024-07-30,0,bring back strawberry glaze,oddenoughh,https://www.tiktok.com/@rhode/video/7397507177381973279,0.0,Neutral
